insert into produtos(id_producto,nombre,categoria,precio,stock) values
1602,Electronica Max Mini 01602,Electronica,30.93,20
1603,Deporte Eco Home 01603,Deporte,13.49,99
1604,Juguetes Nova Home 01604,Juguetes,19.49,82
1605,Moda Prime Mini 01605,Moda,112.42,9
1606,Informatica Pro Smart 01606,Informatica,17.91,86
1607,Hogar Plus Smart 01607,Hogar,19.70,76
1608,Hogar Max Eco 01608,Hogar,8.10,63
1609,Jardineria Pro Plus 01609,Jardineria,49.53,80
1610,Electronica Air Ultra 01610,Electronica,47.82,21
1611,Informatica Smart Max 01611,Informatica,2.86,11
1612,Hogar Nova Nova 01612,Hogar,15.89,23
1613,Moda Home Max 01613,Moda,23.52,19
1614,Electronica Prime Nova 01614,Electronica,12.84,13
1615,Electronica Smart Ultra 01615,Electronica,321.43,37
1616,Electronica Max Lite 01616,Electronica,36.13,38
1617,Mascotas Lite Smart 01617,Mascotas,32.00,30
1618,Libros Max Studio 01618,Libros,26.02,15
1619,Juguetes Pro Nova 01619,Juguetes,8.14,35
1620,Juguetes Studio Studio 01620,Juguetes,15.54,45
1621,Jardineria Smart Nova 01621,Jardineria,27.90,54
1622,Hogar Eco Pro 01622,Hogar,18.11,110
1623,Electronica Smart Prime 01623,Electronica,48.88,91
1624,Electronica Eco Lite 01624,Electronica,159.56,27
1625,Informatica Nova Lite 01625,Informatica,17.59,38
1626,Deporte Air Mini 01626,Deporte,29.55,36
1627,Electronica Prime Ultra 01627,Electronica,55.33,24
1628,Moda Prime Pro 01628,Moda,31.40,26
1629,Moda Studio Home 01629,Moda,21.70,37
1630,Hogar Pro Eco 01630,Hogar,21.88,19
1631,Electronica Home Plus 01631,Electronica,14.23,38
1632,Libros Ultra Air 01632,Libros,34.88,36
1633,Deporte Max Core 01633,Deporte,10.11,39
1634,Moda Home Plus 01634,Moda,43.52,14
1635,Electronica Ultra Air 01635,Electronica,7.57,50
1636,Libros Core Air 01636,Libros,38.12,12
1637,Informatica Home Mini 01637,Informatica,22.57,45
1638,Juguetes Lite Studio 01638,Juguetes,3.88,5
1639,Moda Mini Home 01639,Moda,27.03,50
1640,Jardineria Core Smart 01640,Jardineria,19.72,30
1641,Hogar Air Smart 01641,Hogar,45.73,24
1642,Informatica Pro Prime 01642,Informatica,12.89,37
1643,Electronica Prime Eco 01643,Electronica,30.89,46
1644,Juguetes Ultra Max 01644,Juguetes,10.05,24
1645,Deporte Prime Nova 01645,Deporte,6.67,39
1646,Deporte Studio Air 01646,Deporte,29.73,41
1647,Deporte Core Home 01647,Deporte,51.33,28
1648,Electronica Nova Home 01648,Electronica,18.09,96
1649,Moda Pro Mini 01649,Moda,6.89,45
1650,Libros Core Eco 01650,Libros,2.50,35
1651,Libros Plus Nova 01651,Libros,43.90,10
1652,Moda Smart Prime 01652,Moda,40.69,34
1653,Jardineria Ultra Plus 01653,Jardineria,10.00,28
1654,Moda Mini Plus 01654,Moda,56.44,43
1655,Informatica Studio Nova 01655,Informatica,37.38,13
1656,Deporte Nova Studio 01656,Deporte,8.77,17
1657,Moda Home Max 01657,Moda,17.04,5
1658,Libros Studio Plus 01658,Libros,4.88,28
1659,Electronica Studio Core 01659,Electronica,98.67,44
1660,Juguetes Core Prime 01660,Juguetes,60.04,36
1661,Deporte Mini Max 01661,Deporte,40.53,5
1662,Hogar Max Air 01662,Hogar,40.80,27
1663,Informatica Home Eco 01663,Informatica,20.93,61
1664,Libros Eco Core 01664,Libros,31.05,30
1665,Juguetes Ultra Pro 01665,Juguetes,23.78,36
1666,Informatica Air Ultra 01666,Informatica,39.55,36
1667,Instrumentos musicales Home Mini 01667,Instrumentos musicales,22.59,23
1668,Electronica Eco Smart 01668,Electronica,18.31,46
1669,Hogar Studio Eco 01669,Hogar,193.38,28
1670,Electronica Studio Smart 01670,Electronica,79.27,64
1671,Deporte Home Studio 01671,Deporte,29.70,38
1672,Deporte Ultra Core 01672,Deporte,8.87,23
1673,Informatica Prime Pro 01673,Informatica,46.38,41
1674,Hogar Ultra Lite 01674,Hogar,64.35,8
1675,Moda Lite Eco 01675,Moda,48.13,64
1676,Moda Eco Core 01676,Moda,14.92,28
1677,Libros Plus Eco 01677,Libros,11.96,93
1678,Informatica Ultra Studio 01678,Informatica,39.36,44
1679,Hogar Mini Smart 01679,Hogar,64.66,91
1680,Instrumentos musicales Pro Smart 01680,Instrumentos musicales,36.26,95
1681,Deporte Nova Max 01681,Deporte,3.79,13
1682,Informatica Prime Max 01682,Informatica,26.01,11
1683,Electronica Ultra Studio 01683,Electronica,26.13,42
1684,Deporte Nova Plus 01684,Deporte,13.78,8
1685,Deporte Home Nova 01685,Deporte,16.97,5
1686,Juguetes Pro Max 01686,Juguetes,19.07,19
1687,Jardineria Home Pro 01687,Jardineria,50.52,22
1688,Juguetes Core Prime 01688,Juguetes,32.06,7
1689,Libros Studio Core 01689,Libros,23.62,25
1690,Juguetes Core Air 01690,Juguetes,11.38,25
1691,Electronica Eco Ultra 01691,Electronica,49.69,10
1692,Informatica Eco Ultra 01692,Informatica,22.31,35
1693,Informatica Air Max 01693,Informatica,34.58,34
1694,Informatica Nova Nova 01694,Informatica,32.11,18
1695,Electronica Ultra Core 01695,Electronica,12.76,45
1696,Deporte Home Pro 01696,Deporte,58.38,50
1697,Electronica Home Plus 01697,Electronica,76.36,75
1698,Informatica Lite Nova 01698,Informatica,149.10,60
1699,Hogar Eco Plus 01699,Hogar,16.51,45
1700,Instrumentos musicales Air Prime 01700,Instrumentos musicales,14.03,36
1701,Informatica Core Ultra 01701,Informatica,44.51,21
1702,Informatica Prime Ultra 01702,Informatica,87.60,39
1703,Electronica Prime Mini 01703,Electronica,14.01,96
1704,Libros Smart Prime 01704,Libros,46.48,14
1705,Hogar Prime Smart 01705,Hogar,18.83,24
1706,Moda Smart Max 01706,Moda,22.14,16
1707,Electronica Eco Air 01707,Electronica,61.18,48
1708,Moda Ultra Core 01708,Moda,25.82,15
1709,Moda Mini Smart 01709,Moda,29.78,63
1710,Deporte Pro Mini 01710,Deporte,20.10,42
1711,Deporte Nova Nova 01711,Deporte,34.58,43
1712,Electronica Mini Ultra 01712,Electronica,24.27,49
1713,Hogar Prime Plus 01713,Hogar,20.83,26
1714,Electronica Smart Nova 01714,Electronica,59.20,27
1715,Hogar Lite Eco 01715,Hogar,46.16,26
1716,Instrumentos musicales Mini Ultra 01716,Instrumentos musicales,11.20,31
1717,Moda Prime Nova 01717,Moda,59.09,35
1718,Hogar Studio Lite 01718,Hogar,117.55,21
1719,Electronica Studio Plus 01719,Electronica,21.92,52
1720,Juguetes Prime Core 01720,Juguetes,330.55,22
1721,Informatica Max Mini 01721,Informatica,82.56,38
1722,Electronica Studio Air 01722,Electronica,34.12,112
1723,Informatica Nova Home 01723,Informatica,38.06,34
1724,Informatica Max Studio 01724,Informatica,35.12,94
1725,Jardineria Mini Home 01725,Jardineria,44.50,33
1726,Electronica Home Lite 01726,Electronica,28.61,53
1727,Informatica Plus Plus 01727,Informatica,35.35,14
1728,Electronica Ultra Nova 01728,Electronica,23.00,31
1729,Informatica Air Plus 01729,Informatica,10.00,15
1730,Libros Eco Plus 01730,Libros,27.16,71
1731,Moda Pro Pro 01731,Moda,40.65,49
1732,Hogar Smart Pro 01732,Hogar,25.83,23
1733,Juguetes Pro Prime 01733,Juguetes,8.15,70
1734,Deporte Max Prime 01734,Deporte,44.02,24
1735,Hogar Home Ultra 01735,Hogar,17.21,46
1736,Hogar Air Studio 01736,Hogar,16.49,53
1737,Electronica Eco Smart 01737,Electronica,45.15,35
1738,Juguetes Lite Air 01738,Juguetes,74.69,23
1739,Hogar Lite Lite 01739,Hogar,100.76,28
1740,Deporte Mini Plus 01740,Deporte,12.72,49
1741,Libros Smart Eco 01741,Libros,16.90,31
1742,Hogar Max Studio 01742,Hogar,110.42,53
1743,Informatica Air Eco 01743,Informatica,14.81,113
1744,Informatica Core Pro 01744,Informatica,12.33,48
1745,Electronica Core Mini 01745,Electronica,16.42,34
1746,Moda Eco Studio 01746,Moda,16.15,18
1747,Jardineria Nova Air 01747,Jardineria,42.14,26
1748,Hogar Ultra Home 01748,Hogar,45.88,40
1749,Informatica Air Studio 01749,Informatica,18.37,11
1750,Libros Smart Max 01750,Libros,60.86,39
1751,Libros Max Lite 01751,Libros,77.24,102
1752,Moda Studio Core 01752,Moda,44.62,106
1753,Informatica Studio Core 01753,Informatica,60.40,35
1754,Moda Pro Air 01754,Moda,13.32,87
1755,Moda Mini Core 01755,Moda,67.87,26
1756,Moda Prime Max 01756,Moda,16.03,24
1757,Moda Nova Studio 01757,Moda,192.59,19
1758,Hogar Home Max 01758,Hogar,26.09,29
1759,Juguetes Nova Eco 01759,Juguetes,15.45,24
1760,Mascotas Ultra Pro 01760,Mascotas,19.12,33
1761,Hogar Studio Prime 01761,Hogar,29.69,37
1762,Libros Eco Pro 01762,Libros,4.13,68
1763,Deporte Ultra Prime 01763,Deporte,7.32,13
1764,Electronica Ultra Prime 01764,Electronica,43.35,46
1765,Jardineria Pro Nova 01765,Jardineria,14.61,21
1766,Juguetes Prime Core 01766,Juguetes,106.08,15
1767,Moda Air Air 01767,Moda,41.59,35
1768,Electronica Pro Studio 01768,Electronica,23.99,41
1769,Informatica Air Air 01769,Informatica,114.28,32
1770,Informatica Home Studio 01770,Informatica,16.07,41
1771,Informatica Mini Max 01771,Informatica,30.12,45
1772,Moda Home Lite 01772,Moda,17.05,50
1773,Hogar Home Eco 01773,Hogar,36.48,30
1774,Informatica Air Nova 01774,Informatica,8.86,43
1775,Libros Mini Plus 01775,Libros,50.59,21
1776,Electronica Max Eco 01776,Electronica,14.88,21
1777,Deporte Air Studio 01777,Deporte,6.59,30
1778,Informatica Mini Air 01778,Informatica,33.37,47
1779,Electronica Lite Eco 01779,Electronica,102.22,46
1780,Jardineria Air Studio 01780,Jardineria,14.49,11
1781,Electronica Mini Plus 01781,Electronica,16.01,113
1782,Moda Pro Prime 01782,Moda,148.77,107
1783,Electronica Nova Ultra 01783,Electronica,20.60,16
1784,Electronica Core Studio 01784,Electronica,20.82,28
1785,Juguetes Smart Max 01785,Juguetes,112.81,22
1786,Informatica Prime Pro 01786,Informatica,17.09,37
1787,Informatica Air Ultra 01787,Informatica,5.30,21
1788,Juguetes Pro Prime 01788,Juguetes,24.83,14
1789,Instrumentos musicales Ultra Mini 01789,Instrumentos musicales,46.16,21
1790,Informatica Core Eco 01790,Informatica,13.28,100
1791,Electronica Eco Studio 01791,Electronica,57.08,93
1792,Jardineria Eco Max 01792,Jardineria,16.44,76
1793,Moda Pro Ultra 01793,Moda,25.45,32
1794,Juguetes Smart Ultra 01794,Juguetes,59.84,30
1795,Hogar Studio Max 01795,Hogar,37.07,96
1796,Informatica Studio Prime 01796,Informatica,22.90,35
1797,Deporte Home Ultra 01797,Deporte,63.75,57
1798,Deporte Pro Pro 01798,Deporte,17.59,61
1799,Libros Studio Lite 01799,Libros,26.44,43
1800,Libros Prime Mini 01800,Libros,21.42,46
1801,Moda Plus Max 01801,Moda,16.27,47
1802,Informatica Lite Core 01802,Informatica,38.24,86
1803,Informatica Plus Nova 01803,Informatica,83.49,35
1804,Electronica Eco Plus 01804,Electronica,24.95,33
1805,Moda Prime Mini 01805,Moda,38.75,27
1806,Moda Core Home 01806,Moda,40.64,43
1807,Electronica Core Eco 01807,Electronica,72.03,7
1808,Informatica Eco Lite 01808,Informatica,11.89,31
1809,Electronica Ultra Studio 01809,Electronica,6.27,45
1810,Moda Mini Studio 01810,Moda,30.56,34
1811,Libros Core Lite 01811,Libros,25.10,39
1812,Electronica Plus Lite 01812,Electronica,26.83,36
1813,Deporte Core Eco 01813,Deporte,40.12,43
1814,Informatica Lite Pro 01814,Informatica,44.91,63
1815,Mascotas Air Eco 01815,Mascotas,42.53,100
1816,Informatica Max Prime 01816,Informatica,22.94,16
1817,Instrumentos musicales Mini Smart 01817,Instrumentos musicales,19.64,100
1818,Juguetes Air Mini 01818,Juguetes,113.83,27
1819,Deporte Lite Studio 01819,Deporte,15.33,42
1820,Electronica Core Pro 01820,Electronica,39.65,45
1821,Electronica Max Pro 01821,Electronica,122.06,103
1822,Informatica Plus Smart 01822,Informatica,245.09,27
1823,Libros Studio Home 01823,Libros,28.92,95
1824,Libros Air Nova 01824,Libros,61.59,27
1825,Informatica Smart Mini 01825,Informatica,24.87,50
1826,Informatica Smart Studio 01826,Informatica,16.81,16
1827,Moda Pro Studio 01827,Moda,54.57,70
1828,Hogar Max Pro 01828,Hogar,54.25,64
1829,Juguetes Smart Smart 01829,Juguetes,10.39,55
1830,Moda Nova Lite 01830,Moda,13.40,41
1831,Libros Max Air 01831,Libros,29.06,114
1832,Electronica Plus Home 01832,Electronica,33.19,34
1833,Deporte Smart Mini 01833,Deporte,26.64,57
1834,Electronica Smart Pro 01834,Electronica,25.86,53
1835,Electronica Pro Home 01835,Electronica,7.55,23
1836,Libros Nova Smart 01836,Libros,11.54,50
1837,Hogar Core Mini 01837,Hogar,41.77,35
1838,Hogar Eco Nova 01838,Hogar,8.72,52
1839,Electronica Lite Mini 01839,Electronica,64.22,43
1840,Electronica Max Mini 01840,Electronica,22.33,32
1841,Deporte Pro Lite 01841,Deporte,72.29,30
1842,Instrumentos musicales Air Studio 01842,Instrumentos musicales,28.08,38
1843,Informatica Prime Pro 01843,Informatica,30.38,45
1844,Informatica Core Nova 01844,Informatica,52.03,26
1845,Electronica Home Max 01845,Electronica,15.03,18
1846,Jardineria Pro Mini 01846,Jardineria,16.86,28
1847,Electronica Home Prime 01847,Electronica,16.98,91
1848,Electronica Max Mini 01848,Electronica,25.79,14
1849,Electronica Pro Plus 01849,Electronica,38.72,12
1850,Electronica Nova Ultra 01850,Electronica,20.02,49
1851,Informatica Smart Home 01851,Informatica,21.31,40
1852,Hogar Prime Studio 01852,Hogar,67.46,20
1853,Electronica Air Lite 01853,Electronica,60.18,31
1854,Informatica Lite Max 01854,Informatica,118.86,25
1855,Moda Smart Lite 01855,Moda,25.73,41
1856,Electronica Pro Air 01856,Electronica,24.10,32
1857,Electronica Mini Lite 01857,Electronica,64.74,18
1858,Electronica Ultra Eco 01858,Electronica,52.17,58
1859,Libros Mini Home 01859,Libros,24.50,38
1860,Informatica Mini Ultra 01860,Informatica,24.04,89
1861,Informatica Prime Prime 01861,Informatica,41.02,12
1862,Informatica Pro Air 01862,Informatica,39.90,25
1863,Informatica Eco Mini 01863,Informatica,27.57,83
1864,Electronica Mini Nova 01864,Electronica,62.78,84
1865,Electronica Air Ultra 01865,Electronica,67.16,30
1866,Electronica Eco Studio 01866,Electronica,64.29,45
1867,Informatica Lite Home 01867,Informatica,58.51,23
1868,Moda Max Air 01868,Moda,21.88,39
1869,Deporte Pro Smart 01869,Deporte,22.33,23
1870,Deporte Studio Air 01870,Deporte,8.58,32
1871,Juguetes Prime Air 01871,Juguetes,50.01,31
1872,Moda Studio Eco 01872,Moda,20.31,19
1873,Moda Pro Prime 01873,Moda,47.14,12
1874,Electronica Smart Home 01874,Electronica,66.57,26
1875,Electronica Smart Nova 01875,Electronica,13.31,43
1876,Informatica Max Core 01876,Informatica,5.98,38
1877,Informatica Lite Ultra 01877,Informatica,8.19,112
1878,Deporte Max Prime 01878,Deporte,14.61,31
1879,Informatica Pro Home 01879,Informatica,101.30,108
1880,Electronica Eco Ultra 01880,Electronica,53.21,45
1881,Mascotas Smart Prime 01881,Mascotas,73.00,5
1882,Moda Lite Plus 01882,Moda,13.32,100
1883,Hogar Home Prime 01883,Hogar,59.88,46
1884,Electronica Mini Prime 01884,Electronica,21.52,32
1885,Electronica Smart Mini 01885,Electronica,11.05,28
1886,Electronica Core Mini 01886,Electronica,22.66,47
1887,Informatica Ultra Mini 01887,Informatica,3.94,77
1888,Hogar Nova Max 01888,Hogar,147.27,79
1889,Deporte Mini Mini 01889,Deporte,14.15,33
1890,Hogar Pro Ultra 01890,Hogar,12.94,32
1891,Hogar Mini Smart 01891,Hogar,10.29,87
1892,Electronica Eco Eco 01892,Electronica,46.64,20
1893,Deporte Eco Ultra 01893,Deporte,37.33,56
1894,Electronica Max Home 01894,Electronica,30.02,16
1895,Informatica Pro Smart 01895,Informatica,10.01,17
1896,Jardineria Prime Nova 01896,Jardineria,52.33,43
1897,Libros Eco Smart 01897,Libros,23.61,87
1898,Juguetes Studio Ultra 01898,Juguetes,31.91,39
1899,Informatica Core Max 01899,Informatica,78.03,32
1900,Electronica Plus Nova 01900,Electronica,7.49,31
1901,Juguetes Lite Eco 01901,Juguetes,39.82,44
1902,Instrumentos musicales Smart Smart 01902,Instrumentos musicales,25.43,45
1903,Deporte Nova Nova 01903,Deporte,17.17,24
1904,Hogar Max Core 01904,Hogar,16.78,5
1905,Libros Eco Pro 01905,Libros,109.40,5
1906,Electronica Air Pro 01906,Electronica,32.89,16
1907,Electronica Lite Lite 01907,Electronica,29.71,19
1908,Moda Air Plus 01908,Moda,143.63,45
1909,Hogar Nova Pro 01909,Hogar,34.53,19
1910,Informatica Prime Prime 01910,Informatica,22.96,14
1911,Deporte Nova Home 01911,Deporte,44.79,13
1912,Juguetes Pro Max 01912,Juguetes,45.80,45
1913,Moda Air Prime 01913,Moda,4.60,26
1914,Hogar Pro Smart 01914,Hogar,46.13,85
1915,Hogar Smart Home 01915,Hogar,201.42,62
1916,Informatica Eco Home 01916,Informatica,24.76,40
1917,Moda Prime Studio 01917,Moda,38.64,37
1918,Hogar Studio Lite 01918,Hogar,46.83,38
1919,Electronica Prime Smart 01919,Electronica,15.17,27
1920,Hogar Nova Mini 01920,Hogar,35.78,22
1921,Electronica Plus Nova 01921,Electronica,12.29,35
1922,Informatica Core Home 01922,Informatica,77.92,105
1923,Informatica Home Ultra 01923,Informatica,11.56,5
1924,Libros Plus Plus 01924,Libros,61.98,7
1925,Libros Nova Plus 01925,Libros,22.60,28
1926,Instrumentos musicales Nova Max 01926,Instrumentos musicales,32.14,31
1927,Electronica Plus Core 01927,Electronica,16.31,109
1928,Libros Studio Mini 01928,Libros,14.58,13
1929,Electronica Air Plus 01929,Electronica,5.92,26
1930,Mascotas Pro Smart 01930,Mascotas,12.87,48
1931,Hogar Eco Lite 01931,Hogar,10.09,31
1932,Informatica Smart Pro 01932,Informatica,8.62,18
1933,Libros Plus Air 01933,Libros,22.17,19
1934,Electronica Core Prime 01934,Electronica,41.37,14
1935,Electronica Prime Air 01935,Electronica,14.17,31
1936,Electronica Plus Core 01936,Electronica,17.62,38
1937,Libros Core Core 01937,Libros,96.55,42
1938,Hogar Pro Lite 01938,Hogar,9.00,27
1939,Electronica Prime Smart 01939,Electronica,20.00,18
1940,Hogar Mini Pro 01940,Hogar,39.27,63
1941,Electronica Plus Lite 01941,Electronica,31.80,38
1942,Deporte Ultra Nova 01942,Deporte,43.53,19
1943,Informatica Prime Max 01943,Informatica,40.50,19
1944,Informatica Core Home 01944,Informatica,17.51,103
1945,Informatica Air Air 01945,Informatica,13.79,24
1946,Libros Core Eco 01946,Libros,15.03,111
1947,Juguetes Nova Home 01947,Juguetes,13.02,68
1948,Instrumentos musicales Lite Mini 01948,Instrumentos musicales,28.08,33
1949,Moda Plus Max 01949,Moda,114.55,29
1950,Electronica Plus Plus 01950,Electronica,66.09,39
1951,Informatica Lite Smart 01951,Informatica,40.38,36
1952,Electronica Prime Lite 01952,Electronica,97.84,27
1953,Libros Ultra Ultra 01953,Libros,4.28,45
1954,Libros Smart Mini 01954,Libros,54.81,76
1955,Hogar Studio Prime 01955,Hogar,31.22,28
1956,Electronica Nova Studio 01956,Electronica,88.77,30
1957,Electronica Home Core 01957,Electronica,16.97,16
1958,Informatica Max Ultra 01958,Informatica,51.81,6
1959,Libros Studio Eco 01959,Libros,24.76,28
1960,Instrumentos musicales Air Ultra 01960,Instrumentos musicales,9.86,52
1961,Informatica Air Max 01961,Informatica,97.96,42
1962,Electronica Plus Eco 01962,Electronica,164.87,27
1963,Instrumentos musicales Core Core 01963,Instrumentos musicales,96.17,5
1964,Libros Prime Smart 01964,Libros,61.35,40
1965,Hogar Pro Max 01965,Hogar,50.32,68
1966,Mascotas Nova Prime 01966,Mascotas,56.08,45
1967,Jardineria Mini Eco 01967,Jardineria,6.18,12
1968,Electronica Nova Home 01968,Electronica,29.07,36
1969,Informatica Ultra Studio 01969,Informatica,14.55,23
1970,Libros Nova Smart 01970,Libros,23.42,41
1971,Juguetes Smart Ultra 01971,Juguetes,27.02,28
1972,Informatica Pro Plus 01972,Informatica,18.41,45
1973,Hogar Eco Air 01973,Hogar,179.82,44
1974,Moda Home Nova 01974,Moda,14.86,48
1975,Hogar Air Mini 01975,Hogar,52.43,29
1976,Deporte Max Nova 01976,Deporte,12.64,21
1977,Libros Lite Plus 01977,Libros,43.90,13
1978,Informatica Max Smart 01978,Informatica,37.30,35
1979,Juguetes Lite Plus 01979,Juguetes,14.49,24
1980,Informatica Pro Lite 01980,Informatica,10.77,30
1981,Informatica Home Eco 01981,Informatica,186.33,39
1982,Electronica Eco Nova 01982,Electronica,11.55,31
1983,Informatica Smart Nova 01983,Informatica,30.47,111
1984,Libros Mini Ultra 01984,Libros,25.11,30
1985,Electronica Home Plus 01985,Electronica,19.20,6
1986,Hogar Pro Ultra 01986,Hogar,28.34,27
1987,Jardineria Pro Air 01987,Jardineria,15.23,22
1988,Electronica Prime Plus 01988,Electronica,14.50,42
1989,Electronica Nova Max 01989,Electronica,27.71,66
1990,Hogar Pro Max 01990,Hogar,11.69,42
1991,Electronica Pro Mini 01991,Electronica,22.61,7
1992,Electronica Ultra Smart 01992,Electronica,13.99,68
1993,Electronica Mini Ultra 01993,Electronica,11.11,22
1994,Instrumentos musicales Studio Max 01994,Instrumentos musicales,42.23,21
1995,Hogar Prime Eco 01995,Hogar,146.92,83
1996,Deporte Smart Prime 01996,Deporte,10.49,6
1997,Electronica Air Studio 01997,Electronica,63.74,58
1998,Moda Nova Pro 01998,Moda,27.17,34
1999,Juguetes Eco Mini 01999,Juguetes,221.19,92
2000,Hogar Air Prime 02000,Hogar,36.76,67
2001,Informatica Eco Studio 02001,Informatica,28.22,67
2002,Electronica Smart Air 02002,Electronica,40.01,27
2003,Informatica Core Air 02003,Informatica,9.33,44
2004,Informatica Prime Core 02004,Informatica,66.43,6
2005,Electronica Home Nova 02005,Electronica,3.02,39
2006,Jardineria Max Eco 02006,Jardineria,35.32,38
2007,Moda Plus Nova 02007,Moda,10.36,17
2008,Informatica Studio Home 02008,Informatica,5.00,34
