id_producto,id_proveedor,precio_compra
2911,23,13.40
2912,1,16.83
2913,1,5.29
2914,1,73.28
2914,4,79.24
2914,8,89.77
2914,15,71.40
2914,284,79.84
2915,1,47.71
2915,3,54.89
2915,69,37.86
2916,3,151.91
2916,268,128.21
2917,3,28.45
2917,4,30.91
2917,5,42.65
2918,304,24.79
2918,1,18.48
2918,2,19.17
2918,4,23.62
2919,10,3.95
2919,15,3.82
2920,430,4.09
2921,1,9.36
2921,2,13.37
2921,3,13.00
2921,36,11.59
2921,102,13.35
2922,77,4.51
2923,108,14.65
2924,97,9.63
2925,3,5.69
2926,10,10.34
2926,4,9.42
2927,92,11.05
2928,1,39.01
2929,1,6.95
2929,6,7.52
2929,41,7.96
2929,309,8.13
2929,55,10.72
2930,1,7.13
2931,1,33.84
2932,345,73.40
2932,1,57.11
2932,10,68.10
2932,313,65.41
2933,1,8.88
2933,14,10.81
2934,1,16.10
2934,171,19.81
2935,3,19.81
2935,44,21.56
2935,5,24.17
2936,10,2.77
2937,87,156.95
2938,30,33.81
2939,5,19.99
2940,24,16.85
2940,125,14.17
2940,15,15.96
2941,1,49.89
2941,35,42.12
2941,5,37.45
2941,7,36.34
2941,9,39.35
2942,6,17.54
2943,3,79.08
2943,45,59.19
2944,9,12.87
2944,1,9.57
2945,65,36.91
2945,2,35.35
2946,6,18.46
2947,208,18.36
2947,45,20.36
2947,6,15.83
2948,361,11.72
2949,5,65.87
2950,3,18.93
2950,4,20.99
2950,5,14.78
2951,1,44.65
2952,4,7.13
2953,1,6.14
2953,2,5.02
2953,4,5.44
2954,1,20.03
2954,26,18.03
2955,1,5.31
2955,5,4.82
2956,1,5.37
2957,4,16.90
2958,1,10.55
2958,2,9.82
2958,49,10.73
2958,55,14.50
2958,29,14.22
2959,1,5.26
2959,3,3.73
2960,1,8.40
2960,84,7.30
2961,266,19.40
2961,11,19.25
2962,37,3.41
2963,1,5.16
2964,1,8.63
2964,13,8.91
2965,1,17.12
2965,2,21.91
2966,2,25.88
2966,4,23.04
2967,1,9.62
2967,2,12.87
2967,7,11.08
2968,1,52.29
2968,2,55.83
2968,3,59.34
2968,4,65.58
2968,6,74.28
2969,1,28.75
2970,297,4.66
2970,4,4.93
2970,1,4.72
2971,5,34.52
2972,24,19.23
2972,3,15.70
2972,164,19.11
2973,10,23.70
2974,1,24.72
2975,1,6.01
2976,1,8.91
2976,2,13.37
2976,3,9.18
2977,9,45.64
2977,6,41.03
2978,32,20.15
2979,1,3.10
2980,8,2.37
2980,6,2.39
2981,2,23.06
2982,25,33.58
2982,3,37.03
2982,316,39.26
2983,1,52.36
2984,8,36.95
2984,3,41.33
2985,3,14.51
2985,5,15.23
2985,110,12.40
2985,408,16.90
2985,31,10.76
2986,8,45.98
2986,2,56.73
2986,63,62.04
2987,178,22.56
2988,1,38.65
2989,11,45.12
2990,1,45.16
2990,211,42.08
2991,83,19.81
2992,345,29.99
2992,7,24.57
2993,1,26.75
2993,2,20.54
2993,18,24.61
2993,92,19.16
2994,1,21.92
2994,243,19.73
2994,5,20.99
2995,155,3.26
2995,5,3.29
2996,1,17.56
2996,2,18.78
2997,1,33.40
2997,28,42.20
2998,3,50.20
2999,5,16.41
3000,2,92.87
3000,3,89.95
3000,67,132.97
3000,5,140.60
3000,6,125.77
3001,8,65.02
3001,10,83.47
3002,57,20.98
3002,17,17.53
3003,1,18.58
3003,372,15.60
3004,24,6.63
3004,193,5.89
3004,7,4.58
3005,1,43.33
3005,2,43.04
3006,8,14.81
3006,1,11.90
3007,1,71.55
3007,30,84.69
3008,1,9.87
3008,2,9.67
3008,3,10.79
3009,114,77.43
3009,47,66.56
3010,1,26.13
3010,2,38.81
3011,1,11.03
3012,12,18.10
3012,37,18.39
3012,414,15.92
3013,3,24.93
3014,8,21.90
3014,54,21.18
3015,401,5.16
3016,1,14.03
3016,2,11.62
3016,11,11.32
3016,12,13.65
3016,216,13.26
3017,1,62.21
3017,18,62.32
3017,22,60.50
3018,9,14.48
3018,7,16.00
3019,481,8.63
3019,34,6.01
3019,4,7.57
3020,1,12.70
3020,438,11.52
3021,1,16.81
3021,61,17.56
3021,77,20.35
3022,1,11.87
3022,3,10.24
3022,105,9.85
3022,12,10.40
3022,30,7.86
3023,161,76.63
3023,123,81.91
3024,10,12.72
3024,3,11.96
3025,1,5.74
3025,2,4.59
3026,1,49.94
3026,2,51.32
3026,8,42.51
3026,18,46.36
3026,61,42.59
3027,8,71.23
3028,1,5.86
3029,4,19.11
3030,339,32.22
3030,4,21.69
3031,1,14.54
3031,2,17.35
3031,3,17.89
3031,386,12.01
3031,17,13.43
3032,5,4.41
3033,11,24.51
3034,19,34.48
3035,340,19.04
3036,1,26.10
3036,2,26.33
3036,5,22.99
3037,2,15.97
3038,2,17.00
3038,4,20.30
3038,14,17.70
3038,15,20.48
3039,1,19.71
3039,460,14.75
3040,7,4.54
3041,30,20.15
3042,1,6.88
3043,64,21.24
3043,1,25.35
3043,2,21.28
3043,9,17.90
3043,11,23.47
3044,186,37.10
3045,131,19.58
3046,1,7.68
3046,98,7.39
3046,7,6.82
3047,1,21.38
3047,46,18.70
3048,496,27.98
3048,1,31.36
3048,71,26.39
3049,14,3.04
3050,1,85.48
3051,5,20.29
3052,115,11.53
3052,13,13.94
3053,1,16.71
3053,2,13.49
3053,3,12.49
3053,5,11.82
3053,250,11.31
3054,1,34.49
3054,4,29.08
3055,1,150.02
3056,9,36.36
3056,3,31.94
3056,21,29.03
3057,4,50.37
3057,44,49.99
3058,61,62.06
3058,197,63.32
3058,6,57.59
3059,16,32.08
3059,1,36.02
3060,1,40.74
3060,6,39.25
3061,2,9.39
3061,15,9.34
3062,2,19.46
3063,1,16.76
3063,2,12.83
3063,4,18.37
3064,116,15.87
3065,73,17.19
3066,1,5.91
3066,4,7.16
3067,389,24.13
3068,18,15.51
3068,45,21.77
3068,62,18.85
3069,12,15.33
3070,128,11.16
3070,1,9.30
3070,230,8.35
3070,47,8.10
3070,19,13.03
3071,1,16.69
3071,10,12.70
3072,62,5.38
3073,326,44.23
3073,6,47.65
3074,68,29.94
3074,20,29.96
3075,84,17.54
3075,53,16.21
3076,8,34.20
3077,1,84.86
3077,242,68.93
3078,1,45.55
3078,84,28.10
3079,1,6.99
3079,33,8.73
3080,1,22.98
3080,4,25.79
3080,11,23.60
3080,122,22.59
3080,63,17.94
3081,3,16.47
3081,28,12.96
3081,486,19.22
3081,231,12.14
3082,2,14.46
3083,1,19.33
3083,2,17.02
3084,145,24.99
3084,1,16.06
3085,2,13.23
3085,14,12.03
3086,1,35.60
3086,4,34.45
3087,1,10.21
3088,1,12.97
3088,4,9.24
3088,33,12.73
3089,449,39.81
3089,173,43.49
3090,16,14.69
3091,11,7.30
3091,227,7.96
3092,2,10.79
3093,1,129.67
3094,3,198.67
3095,12,8.15
3095,29,7.09
3095,6,9.52
3096,1,10.12
3096,4,16.04
3096,5,11.07
3097,12,27.32
3097,13,18.92
3098,9,28.80
3098,12,45.42
3099,1,7.11
3100,11,36.92
3101,3,33.98
3101,4,45.48
3102,8,32.38
3102,385,40.94
3102,1,36.89
3103,1,8.20
3103,66,7.68
3104,1,30.82
3104,28,23.72
3104,12,32.66
3105,1,32.12
3105,124,37.38
3106,31,3.85
3107,1,11.67
3107,4,9.61
3107,20,13.15
3107,14,10.09
3108,312,37.91
3108,1,37.62
3108,3,38.35
3109,41,41.36
3109,2,42.22
3110,81,46.33
3111,39,6.25
3112,8,26.50
3112,1,26.23
3112,2,36.15
3112,266,32.25
3113,16,77.10
3113,1,55.58
3114,2,6.25
3114,27,6.31
3115,4,3.87
3115,43,3.47
3115,181,2.95
3115,344,3.48
3115,314,3.13
3116,1,6.97
3116,99,10.39
3116,13,10.30
3117,67,7.86
3118,1,3.09
3118,3,4.04
3119,9,65.07
3119,1,51.91
3120,484,39.83
3121,44,9.67
3122,11,7.49
3122,94,10.22
3123,1,31.30
3123,203,43.23
3124,1,11.09
3124,430,11.33
3125,1,6.14
3125,2,9.76
3126,24,30.37
3127,48,9.50
3127,36,12.83
3127,39,8.35
3128,1,13.41
3128,2,9.62
3128,3,12.59
3128,13,11.05
3128,92,11.00
3129,16,17.23
3129,2,12.83
3130,61,5.76
3131,1,14.61
3132,1,6.06
3132,107,4.93
3132,164,4.75
3133,16,49.09
3133,1,51.16
3134,11,22.62
3134,3,24.67
3135,2,13.82
3135,4,11.72
3136,171,17.53
3137,4,9.34
3138,1,43.72
3139,1,23.40
3139,73,16.00
3139,9,21.16
3139,48,15.78
3139,31,14.09
3140,5,36.22
3141,2,103.17
3141,3,82.78
3142,1,8.57
3143,9,24.08
3143,1,23.38
3144,3,6.38
3144,7,5.04
3145,6,15.08
3146,66,25.03
3147,10,4.00
3147,51,4.41
3148,81,11.00
3148,1,11.72
3149,6,18.18
3149,22,18.96
3150,239,8.11
3151,1,53.50
3151,2,45.37
3151,4,48.81
3151,216,39.09
3151,94,45.37
3152,1,15.84
3153,1,67.65
3153,2,53.82
3153,103,46.38
3154,209,19.56
3154,119,20.01
3155,5,6.25
3156,4,18.33
3156,7,12.54
3157,1,65.40
3157,364,65.07
3158,26,33.76
3159,64,3.46
3159,1,2.26
3159,36,2.23
3159,71,2.88
3159,24,2.13
3160,11,15.57
3161,88,8.65
3162,1,30.06
3162,2,31.10
3163,2,9.08
3163,23,9.53
3164,13,126.95
3165,3,9.37
3165,68,9.12
3165,9,7.88
3165,138,6.45
3165,29,6.86
3166,1,11.26
3166,2,10.69
3166,18,10.56
3167,8,15.38
3167,2,23.50
3167,262,18.41
3168,8,38.10
3168,229,35.09
3169,2,20.51
3169,11,21.45
3169,5,21.72
3170,1,34.76
3170,2,25.25
3170,18,30.97
3170,15,38.93
3171,4,7.45
3172,21,4.12
3173,2,6.18
3173,86,5.14
3174,1,28.02
3174,6,21.37
3174,41,28.06
3174,13,20.92
3174,23,25.56
3175,306,5.95
3176,4,24.76
3177,1,38.63
3178,1,26.60
3179,5,9.47
3180,17,9.64
3180,7,12.46
3181,125,6.91
3182,2,12.16
3182,62,13.78
3183,20,33.51
3184,480,90.20
3185,2,9.72
3185,30,7.83
3185,7,10.34
3186,1,3.84
3186,2,4.39
3186,4,3.27
3186,5,4.47
3186,37,3.67
3187,156,50.73
3187,7,43.23
3188,361,66.19
3188,2,46.21
3188,13,54.26
3189,113,35.16
3190,354,6.16
3190,3,6.27
3191,8,20.48
3191,1,19.52
3192,1,23.02
3192,2,23.42
3192,66,20.06
3192,9,22.43
3192,275,20.38
3193,2,14.29
3193,9,13.08
3193,41,14.27
3193,13,12.85
3193,81,14.38
3194,1,51.53
3194,5,54.48
3195,1,7.32
3195,25,7.75
3195,55,7.09
3196,7,5.66
3197,24,9.82
3198,3,10.38
3199,10,2.81
3199,228,2.81
3200,1,16.99
3200,19,15.07
3200,451,13.88
3201,1,34.85
3201,71,32.24
3202,370,24.44
3202,4,18.60
3203,1,13.77
3203,93,9.43
3204,1,28.97
3204,2,25.49
3204,100,27.52
3205,1,12.90
3205,2,18.83
3205,20,16.20
3206,240,136.59
3207,361,14.53
3207,18,14.88
3207,10,14.45
3207,47,13.43
3208,129,12.68
3208,156,13.90
3209,1,16.87
3209,21,12.21
3210,1,18.05
3210,59,17.21
3211,1,16.83
3212,53,17.06
3213,305,49.59
3214,172,14.10
3215,16,13.94
3215,1,15.16
3215,5,15.37
3216,353,16.95
3217,1,29.08
3217,141,33.05
3217,17,29.04
3217,7,34.16
3218,1,10.61
3218,74,8.01
3218,38,11.83
3219,1,64.77
3219,3,49.88
3219,8,64.18
3219,10,59.39
3219,30,63.25
3220,1,30.78
3221,1,34.26
3222,166,14.56
3223,9,7.40
3223,266,6.13
3223,3,5.81
3223,30,9.55
3224,15,21.74
3225,1,36.53
3225,3,34.28
3225,7,37.67
3225,8,42.59
3225,51,46.25
3226,4,25.65
3226,6,19.72
3226,269,26.39
3226,86,25.17
3226,28,22.05
3227,34,29.51
3228,2,103.01
3229,17,50.04
3229,94,37.45
3230,18,39.21
3230,14,32.11
3231,1,48.01
3231,20,36.46
3232,6,14.92
3233,70,28.59
3234,1,21.01
3234,10,19.83
3234,5,16.72
3234,9,15.55
3235,8,28.08
3235,45,23.10
3235,5,26.36
3236,52,6.41
3236,103,6.06
3237,88,33.12
3237,12,39.19
3238,473,1.64
3238,2,1.52
3238,28,1.72
3239,17,18.29
3239,14,15.02
3240,476,32.93
3241,1,26.30
3242,417,4.77
3242,2,4.67
3242,3,4.89
3242,4,5.74
3242,1,4.54
3243,2,32.69
3243,7,31.27
3244,5,24.92
3245,18,1.63
3245,1,1.71
3245,2,1.86
3245,243,1.49
3246,72,47.48
3246,13,41.48
3247,1,7.36
3247,3,6.83
3247,8,5.67
3247,79,6.74
3247,19,6.04
3248,2,98.17
3249,37,15.40
3250,33,23.49
3250,1,20.34
3251,86,20.98
3252,24,19.09
3252,2,28.23
3253,1,8.47
3253,187,8.56
3254,24,27.25
3254,109,26.01
3255,10,9.68
3255,4,14.64
3256,66,106.26
3256,4,92.40
3257,7,12.03
3258,332,91.01
3258,77,114.89
3259,419,17.76
3260,1,21.09
3260,2,18.20
3261,2,24.08
3262,1,59.11
3262,2,55.07
3262,452,66.20
3262,74,60.34
3262,21,65.82
3263,4,19.82
3263,14,20.62
3264,1,21.02
3264,2,22.70
3264,7,22.98
3264,9,22.20
3264,110,22.56
3265,19,2.88
3265,12,3.00
3266,30,2.61
3267,147,12.90
3267,36,16.53
3268,1,33.01
3268,6,33.02
3269,37,17.38
3270,88,28.92
3270,153,23.79
3270,2,31.07
3271,1,5.30
3271,2,6.88
3272,1,39.90
3272,66,35.28
3272,3,37.34
3272,146,33.41
3272,21,37.67
3273,1,35.35
3274,1,12.73
3274,449,15.60
3274,5,12.65
3274,52,9.84
3274,87,14.25
3275,8,74.89
3275,7,76.78
3275,31,60.07
3276,20,34.09
3276,6,39.49
3277,3,9.25
3277,4,11.56
3277,137,8.52
3277,49,13.06
3277,22,11.68
3278,3,28.56
3278,9,25.17
3278,74,24.01
3278,2,30.68
3279,1,38.13
3279,3,42.48
3280,73,61.74
3280,11,53.02
3281,1,32.35
3282,26,6.19
3283,3,22.89
3283,12,14.20
3283,4,17.49
3284,1,2.46
3284,26,2.09
3285,1,33.22
3286,2,12.81
3286,105,13.49
3286,48,12.31
3286,56,9.88
3286,28,8.88
3287,5,20.43
3287,15,16.82
3288,1,10.74
3288,5,8.48
3288,19,7.82
3288,62,10.64
3288,127,6.95
3289,93,38.59
3290,334,42.49
3291,11,30.63
3291,14,32.10
3292,2,16.79
3292,47,20.63
3292,20,15.19
3292,52,22.14
3292,119,23.66
3293,1,12.89
3293,7,10.12
3293,20,13.00
3293,117,12.02
3293,22,7.98
3294,115,22.94
3295,43,21.12
3296,73,35.00
3297,2,45.25
3298,5,15.43
3299,4,15.92
3300,26,9.29
3301,2,72.26
3301,4,79.31
3301,95,64.14
3302,1,598.97
3303,1,60.40
3303,210,42.51
3303,276,51.77
3304,1,5.75
3304,39,5.57
3305,188,43.27
3306,1,20.52
3306,2,16.01
3306,165,21.02
3307,2,20.50
3308,55,43.81
3309,25,5.34
3309,15,7.13
3310,1,11.85
3310,83,9.46
3311,1,2.51
3311,21,2.41
3312,11,7.62
3313,28,16.39
3313,7,14.93
3314,2,56.09
3314,7,42.95
3314,239,43.39
3315,12,25.45
3316,1,3.29
3316,69,2.73
3316,39,4.25
3316,40,3.53
3316,42,4.00
3317,2,9.13
3318,1,43.88
3319,150,5.44
3320,10,30.38
3321,1,60.26
3321,2,74.53
3321,5,64.76
3321,10,57.79
3321,26,74.42
3322,29,20.40
3323,1,25.35
3323,4,22.72
3323,134,27.82
3323,12,30.14
3323,13,30.04
3324,27,8.52
3324,4,7.37
3325,1,6.27
3325,2,4.84
3325,4,6.51
3325,12,6.52
3325,78,7.04
3326,12,23.23
3327,280,30.96
3328,18,10.06
3328,26,9.59
3328,276,10.34
3329,32,17.70
3329,1,16.64
3329,3,18.67
3330,1,2.20
3330,10,1.51
3330,3,2.10
3330,21,1.98
3331,1,13.16
3332,7,16.14
3333,2,25.24
3334,349,9.70
3335,29,44.83
3336,2,6.98
3336,11,7.84
3336,50,7.69
3337,4,41.75
3337,78,43.83
3338,7,13.19
3338,175,14.19
3339,25,43.11
3339,1,47.01
3340,1,26.50
3340,2,30.85
3340,4,29.11
3340,13,31.05
3340,25,29.20
3341,2,16.90
3341,35,17.34
3342,4,26.96
3343,8,2.52
3343,1,2.31
3344,3,41.08
3345,1,12.30
3345,2,19.04
3345,4,12.41
3345,13,14.04
3345,49,14.68
3346,73,10.87
3346,7,10.36
3347,1,52.24
3347,3,44.90
3348,1,29.22
3348,228,28.08
3349,8,38.05
3349,183,44.89
3350,1,28.71
3351,1,11.64
3352,49,3.83
3352,210,4.19
3352,21,3.21
3352,55,4.05
3352,89,3.02
3353,12,15.72
3354,1,3.13
3355,19,10.30
3355,4,7.98
3356,5,8.39
3356,165,6.84
3357,258,37.22
3357,2,51.56
3357,3,50.76
3357,5,40.89
3357,140,35.50
3358,4,6.65
3358,5,4.45
3359,1,6.53
3359,66,5.66
3360,2,40.02
3361,1,9.42
3361,2,9.38
3361,7,13.15
3361,271,9.17
3361,15,12.07
3362,259,20.59
3363,1,13.28
3363,290,9.45
3364,14,19.97
3365,10,27.83
3366,26,3.84
3366,39,5.97
3367,1,42.61
3367,107,46.29
3367,235,34.71
3367,43,43.83
3367,25,44.55
3368,1,16.44
3368,31,18.95
3369,1,9.24
3369,2,9.38
3370,3,12.02
3371,121,15.45
3372,1,11.73
3373,72,32.46
3374,1,2.30
3375,15,27.18
3375,7,37.29
3376,16,11.96
3376,34,10.09
3377,4,5.63
3377,5,6.16
3378,49,5.82
3378,1,6.72
3378,17,6.62
3379,36,40.55
3380,1,10.80
3380,22,7.80
3381,112,44.26
3382,1,6.11
3382,19,6.14
3382,110,6.24
3383,10,7.49
3383,2,9.26
3384,1,18.25
3384,4,16.82
3384,12,12.05
3384,13,14.48
3384,15,17.07
3385,17,37.67
3385,27,38.02
3385,1,38.70
3385,7,35.16
3386,26,4.70
3387,46,21.68
3388,40,10.05
3388,1,12.94
3389,1,31.98
3389,2,31.97
3390,92,43.57
3391,7,9.62
3392,1,13.77
3393,8,18.17
3393,2,16.49
3393,5,21.59
3394,1,7.25
3394,2,5.12
3394,124,7.02
3395,1,19.95
3395,5,30.95
3395,7,33.53
3395,8,22.08
3395,15,23.40
3396,2,16.11
3397,8,89.81
3398,2,14.79
3399,2,9.47
3399,5,8.51
3400,2,6.54
3400,3,4.14
3400,7,5.90
3401,2,11.91
3402,1,28.53
3402,5,21.07
3403,39,29.46
3404,55,18.14
3405,265,38.35
3406,1,21.81
3406,3,19.86
3406,4,20.71
3406,23,14.98
3406,124,21.64
3407,109,9.04
3408,1,20.75
3408,31,16.41
3409,2,338.21
3409,3,357.73
3410,1,2.66
3410,36,2.74
3411,73,13.89
3412,72,22.98
3412,145,33.43
3413,1,19.78
3413,83,24.40
3414,1,6.29
3415,1,5.22
3415,107,3.40
3416,4,20.11
3416,102,13.97
3417,18,42.11
3418,1,17.74
3418,201,23.03
3419,1,12.45
3419,2,9.81
3419,3,8.83
3419,40,12.12
3419,12,10.04
3420,2,49.41
3420,7,45.74
3421,1,55.16
3421,20,42.04
3421,4,51.62
3422,12,27.32
3423,1,18.27
3424,45,65.42
3424,7,69.96
3425,3,16.98
3426,2,29.19
3426,7,20.74
3427,1,18.41
3428,8,28.19
3429,33,5.93
3429,4,8.77
3429,12,6.24
3430,1,15.13
3430,2,14.47
3430,3,17.69
3430,20,14.10
3430,28,14.56
3431,8,13.84
3431,1,13.85
3431,2,17.33
3431,43,18.16
3432,3,11.65
3433,28,94.37
3433,5,76.78
3434,1,9.65
3435,9,41.84
3436,208,20.50
3436,1,14.30
3437,1,206.79
3437,2,262.55
3438,13,21.14
3438,5,21.54
3439,78,5.46
3440,8,37.61
3441,2,13.43
3441,8,18.27
3441,47,16.80
3441,26,21.14
3441,157,13.37
3442,43,14.46
3443,1,38.97
3443,3,40.32
3444,1,23.89
3444,100,18.47
3444,147,16.97
3444,21,15.87
3444,89,22.90
3445,281,9.74
3445,82,11.48
3446,24,17.11
3446,19,11.24
3447,8,2.26
3447,93,2.93
3448,51,112.37
3449,109,18.77
3450,77,22.58
3451,4,20.83
3451,327,13.57
3452,8,22.67
3452,1,36.22
3452,109,29.84
3452,23,35.78
3453,1,42.12
3454,53,24.90
3455,1,17.21
3455,3,25.81
3456,1,12.01
3456,3,7.39
3456,4,8.76
3456,305,9.04
3456,476,9.90
3457,158,16.72
3458,2,9.05
3459,1,7.08
3459,116,6.36
3460,19,6.94
3460,6,8.87
3461,21,24.44
3462,80,11.22
3462,218,11.36
3462,6,11.03
3463,9,5.46
3464,11,50.22
3464,183,32.27
3465,1,6.73
3466,1,9.85
3467,193,18.20
3467,13,17.65
3468,1,10.36
3468,142,6.98
3468,47,8.07
3469,408,48.30
3469,1,32.75
3470,10,48.30
3471,6,16.27
3472,1,9.18
3472,14,10.05
3472,71,13.19
3473,8,85.45
3474,5,27.68
3475,136,7.36
3476,152,14.26
3476,116,9.98
3477,1,111.15
3477,26,104.60
3477,245,101.58
3478,1,27.51
3478,12,27.38
3479,1,7.71
3480,1,11.38
3480,5,14.81
3480,6,10.54
3480,46,12.34
3480,17,13.55
3481,92,39.12
3482,2,8.33
3482,4,5.93
3482,5,7.41
3483,40,7.31
3483,1,7.50
3483,2,9.54
3484,3,7.85
3485,11,61.43
3485,3,47.74
3485,285,41.36
3485,158,58.62
3486,1,45.82
3487,1,10.75
3487,33,8.48
3487,4,9.41
3487,39,10.76
3487,126,9.62
3488,26,2.89
3489,1,37.95
3489,2,37.20
3489,3,26.31
3489,202,28.48
3489,27,29.70
3490,1,29.10
3491,9,29.73
3491,2,30.64
3491,3,28.65
3492,232,42.20
3493,6,2.99
3494,193,28.17
3495,328,6.88
3496,15,13.12
3497,1,19.94
3497,22,24.48
3497,6,20.05
3498,1,61.38
3498,42,78.21
3498,4,84.12
3499,32,77.87
3499,416,63.46
3500,4,24.57
3501,144,23.86
3501,2,20.93
3501,92,32.84
3502,26,38.49
3503,381,25.33
3504,1,12.58
3505,40,21.04
3505,1,16.74
3505,3,18.10
3506,1,9.32
3506,6,10.26
3506,7,10.34
3506,14,12.06
3506,373,11.48
3507,1,41.98
3507,22,56.73
3507,23,51.55
3507,25,41.10
3507,347,46.37
3508,1,6.27
3509,2,13.86
3510,8,20.50
3510,2,13.72
3510,259,17.08
3510,148,13.50
3511,1,2.08
3511,378,2.16
3512,97,11.28
3512,2,7.13
3513,1,71.26
3513,4,77.52
3514,4,40.45
3514,39,60.67
3515,1,16.52
3516,5,10.07
3516,31,6.69
3517,1,8.77
3517,211,11.88
3518,1,32.78
3518,93,26.49
3519,3,14.16
3519,277,11.71
3520,1,48.95
3520,50,48.53
3520,10,52.70
3520,71,51.51
3521,3,4.98
3521,167,5.35
3522,4,9.76
3522,104,8.85
3522,26,9.96
3522,379,11.41
3522,31,11.89
3523,37,31.67
3524,10,66.93
3525,1,13.86
3525,14,9.93
3526,81,13.39
3526,3,17.36
3527,24,59.71
3527,166,56.50
3527,22,41.68
3528,1,16.26
3529,1,29.68
3529,25,30.61
3529,39,31.02
3530,136,35.75
3530,1,25.89
3530,3,30.22
3530,6,35.53
3531,1,49.37
3531,91,55.16
3532,6,92.58
3533,1,12.11
3533,12,11.09
3533,20,16.64
3534,6,5.32
3534,70,4.95
3534,9,5.42
3534,143,5.52
3534,95,6.31
3535,1,36.83
3535,2,26.90
3536,3,11.79
3537,1,24.98
3537,2,29.14
3537,4,29.53
3537,11,22.00
3537,27,25.33
3538,1,38.50
3539,50,20.94
3539,428,23.40
3539,37,16.38
3540,8,10.67
3541,3,18.60
3541,6,17.00
3542,1,38.02
3542,2,27.91
3542,12,39.62
3543,1,18.05
3543,22,17.59
3544,130,41.42
3545,1,68.96
3545,22,71.37
3546,9,3.49
3547,1,7.66
3547,15,6.75
3548,2,41.62
3549,3,22.59
3550,32,21.44
3550,1,18.09
3551,17,8.50
3551,3,9.30
3552,2,25.83
3553,2,2.96
3553,6,3.12
3554,1,18.01
3554,3,12.37
3555,1,31.38
3555,2,28.75
3555,43,27.64
3555,7,26.99
3556,1,8.73
3556,28,9.62
3557,1,21.62
3557,2,28.47
3557,4,21.59
3557,327,25.44
3557,21,33.22
3558,89,57.82
3558,33,43.11
3559,273,15.95
3559,21,24.85
3559,1,23.84
3560,129,11.02
3560,2,11.87
3560,1,11.25
3560,8,12.39
3560,29,12.74
3561,2,34.46
3561,270,49.08
3562,167,13.44
3563,123,48.16
3564,2,6.24
3565,152,5.72
3565,1,5.23
3565,6,6.17
3566,2,29.63
3566,13,32.87
3567,295,26.02
3568,33,54.84
3568,4,51.93
3569,2,33.33
3570,1,8.86
3570,11,8.73
3571,2,33.45
3572,10,60.68
3573,1,2.00
3573,2,1.49
3573,19,1.72
3573,20,2.19
3573,23,1.59
3574,1,14.02
3574,10,13.96
3574,2,18.78
3575,1,47.43
3575,5,50.02
3576,373,10.57
3577,4,18.46
3578,22,24.79
3579,10,3.11
3579,2,3.69
3579,171,3.78
3580,2,19.53
3581,128,8.59
3581,1,10.36
3582,1,25.93
3583,2,112.44
3583,3,106.84
3584,1,22.02
3584,18,19.27
3584,15,19.63
3585,2,8.52
3586,11,5.96
3586,4,4.00
3586,7,4.68
3587,21,14.14
3588,2,2.97
3588,11,3.17
3589,2,14.55
3590,9,24.79
3591,1,9.63
3592,2,16.77
3592,3,13.20
3593,52,23.35
3593,5,22.49
3594,1,39.11
3594,3,60.24
3595,1,57.84
3595,6,69.20
3596,17,36.44
3597,1,77.29
3597,3,64.68
3598,1,30.16
3598,2,34.14
3598,258,27.62
3599,2,81.99
3600,4,16.36
3601,2,6.59
3601,4,5.12
3602,1,30.41
3602,6,29.95
3603,82,7.02
3603,18,5.75
3604,1,68.12
3604,4,54.37
3605,2,12.85
3606,3,94.69
3606,227,119.45
3607,439,25.65
3608,5,11.39
3609,2,12.07
3609,6,11.77
3610,93,47.93
3610,22,52.64
3610,7,40.85
3611,1,20.46
3611,37,23.50
3612,17,4.29
3612,10,4.59
3612,407,3.67
3613,1,10.46
3614,1,40.17
3615,2,39.55
3616,6,23.83
3617,9,7.91
3617,4,8.37
3617,6,9.07
3618,8,14.40
3618,56,12.31
3619,1,14.61
3619,34,14.66
3620,6,39.64
3620,103,44.42
3621,3,13.35
3621,364,13.48
3622,12,10.39
3623,1,5.41
3623,2,5.48
3623,12,4.86
3623,213,4.48
3624,1,33.90
3624,2,25.11
3624,41,30.67
3624,49,29.04
3625,201,31.70
3625,6,28.25
3626,1,120.66
3627,7,5.96
3628,17,105.55
3629,25,12.18
3629,91,12.82
3629,3,18.67
3630,1,64.28
3631,74,8.53
3632,3,36.68
3632,19,37.79
3633,1,15.67
3634,6,30.68
3635,2,11.44
3635,215,9.62
3635,39,9.12
3636,113,9.81
3637,1,18.13
3637,202,19.41
3637,163,13.97
3638,1,9.14
3638,6,8.78
3639,73,11.62
3639,2,14.79
3640,83,8.65
3640,3,11.60
3641,1,20.07
3641,3,20.21
3642,1,52.63
3642,28,49.94
3643,1,17.97
3643,10,16.13
3644,4,37.78
3644,127,38.48
3645,2,3.37
3645,43,4.78
3646,3,19.52
3647,1,6.87
3647,63,9.02
3648,4,33.90
3649,2,51.47
3649,13,38.20
3650,1,34.39
3650,2,31.71
3650,3,37.54
3650,283,31.53
3650,284,31.73
3651,3,46.98
3652,1,15.04
3652,10,15.41
3652,93,11.40
3653,118,8.96
3654,8,114.70
3655,1,11.64
3655,14,10.30
3655,6,8.61
3655,7,10.22
3656,2,9.82
3656,4,13.16
3656,214,13.01
3657,1,14.27
